ts,df3
2010-01-29 08:00:00,1628.0000000000007
2010-01-29 09:00:00,745.0333333333333
2010-01-29 10:00:00,947.6666666666667
2010-01-29 11:00:00,886.1999999999997
2010-01-29 12:00:00,599.5999999999998
2010-01-29 13:00:00,418.4666666666668
2010-01-29 14:00:00,391.8666666666666
2010-01-29 15:00:00,390.63333333333344
2010-01-29 16:00:00,461.4333333333335
2010-01-29 17:00:00,1011.2000000000003
2010-01-29 18:00:00,1232.0000000000002
2010-01-29 19:00:00,314.7666666666665
2010-01-29 20:00:00,387.83333333333326
2010-01-29 21:00:00,253.7
2010-01-29 22:00:00,365.56666666666666
2010-01-29 23:00:00,701.0999999999998
2010-01-30 00:00:00,343.90000000000015
2010-01-30 01:00:00,309.23333333333335
2010-01-30 02:00:00,268.46666666666664
2010-01-30 03:00:00,252.53333333333325
2010-01-30 04:00:00,266.83333333333326
2010-01-30 05:00:00,241.53333333333327
2010-01-30 06:00:00,283.56666666666666
2010-01-30 07:00:00,1706.7999999999995
2010-01-30 08:00:00,1628.8333333333335
2010-01-30 09:00:00,417.6333333333334
2010-01-30 10:00:00,316.7666666666668
2010-01-30 11:00:00,293.7999999999999
2010-01-30 12:00:00,274.03333333333325
2010-01-30 13:00:00,715.6999999999997
2010-01-30 14:00:00,626.8666666666667
2010-01-30 15:00:00,651.8666666666667
2010-01-30 16:00:00,696.5333333333333
2010-01-30 17:00:00,1277.1666666666667
2010-01-30 18:00:00,1562.1666666666672
2010-01-30 19:00:00,1437.3000000000004
2010-01-30 20:00:00,1470.6
2010-01-30 21:00:00,1869.2000000000005
2010-01-30 22:00:00,1453.2
2010-01-30 23:00:00,339.26666666666665
2010-01-31 00:00:00,299.5
2010-01-31 01:00:00,323.30000000000007
2010-01-31 02:00:00,349.83333333333337
2010-01-31 03:00:00,267.26666666666665
2010-01-31 04:00:00,286.86666666666656
2010-01-31 05:00:00,245.7666666666666
2010-01-31 06:00:00,281.06666666666666
2010-01-31 07:00:00,273.76666666666665
2010-01-31 08:00:00,299.73333333333335
2010-01-31 09:00:00,685.5666666666664
2010-01-31 10:00:00,513.7333333333332
2010-01-31 11:00:00,498.23333333333335
2010-01-31 12:00:00,472.86666666666673
2010-01-31 13:00:00,650.0333333333336
2010-01-31 14:00:00,479.66666666666686
2010-01-31 15:00:00,317.03333333333336
2010-01-31 16:00:00,344.66666666666686
2010-01-31 17:00:00,596.7333333333332
2010-01-31 18:00:00,1338.6666666666667
2010-01-31 19:00:00,1509.033333333333
2010-01-31 20:00:00,1263.9999999999998
2010-01-31 21:00:00,1129.1333333333334
2010-01-31 22:00:00,1050.8333333333335
2010-01-31 23:00:00,845.3000000000003
2010-02-01 00:00:00,272.83333333333337
2010-02-01 01:00:00,272.4666666666668
2010-02-01 02:00:00,242.63333333333333
2010-02-01 03:00:00,238.1
2010-02-01 04:00:00,262.3666666666665
2010-02-01 05:00:00,242.3333333333333
2010-02-01 06:00:00,1056.8333333333333
2010-02-01 07:00:00,900.6000000000001
2010-02-01 08:00:00,289.6
2010-02-01 09:00:00,234.69999999999996
2010-02-01 10:00:00,241.4333333333333
2010-02-01 11:00:00,270.40000000000003
2010-02-01 12:00:00,250.30000000000013
2010-02-01 13:00:00,241.6
2010-02-01 14:00:00,253.3333333333335
2010-02-01 15:00:00,260.03333333333325
2010-02-01 16:00:00,249.43333333333337
2010-02-01 17:00:00,397.4
2010-02-01 18:00:00,761.5666666666666
2010-02-01 19:00:00,1644.6666666666665
2010-02-01 20:00:00,1272.8666666666672
2010-02-01 21:00:00,332.0
2010-02-01 22:00:00,950.0666666666666
2010-02-01 23:00:00,991.0666666666671
2010-02-02 00:00:00,347.36666666666673
2010-02-02 01:00:00,276.5999999999999
2010-02-02 02:00:00,271.2333333333332
2010-02-02 03:00:00,252.06666666666663
2010-02-02 04:00:00,257.73333333333323
2010-02-02 05:00:00,261.89999999999986
2010-02-02 06:00:00,1050.8666666666666
2010-02-02 07:00:00,736.4000000000002
2010-02-02 08:00:00,1292.3666666666668
2010-02-02 09:00:00,346.6333333333334
2010-02-02 10:00:00,292.5999999999998
2010-02-02 11:00:00,302.6333333333334
2010-02-02 12:00:00,241.63333333333327
2010-02-02 13:00:00,268.26666666666665
2010-02-02 14:00:00,260.4666666666667
2010-02-02 15:00:00,244.43333333333328
2010-02-02 16:00:00,242.83333333333331
2010-02-02 17:00:00,335.7000000000002
2010-02-02 18:00:00,665.3000000000004
2010-02-02 19:00:00,1921.6000000000006
2010-02-02 20:00:00,1555.8666666666668
2010-02-02 21:00:00,1248.8999999999996
2010-02-02 22:00:00,865.6333333333331
2010-02-02 23:00:00,500.16666666666674
2010-02-03 00:00:00,467.0333333333333
2010-02-03 01:00:00,328.56666666666666
2010-02-03 02:00:00,301.1
2010-02-03 03:00:00,273.1000000000001
2010-02-03 04:00:00,257.7000000000001
2010-02-03 05:00:00,274.00000000000017
2010-02-03 06:00:00,1212.166666666667
2010-02-03 07:00:00,1306.3999999999996
2010-02-03 08:00:00,314.8666666666666
2010-02-03 09:00:00,338.3666666666668
2010-02-03 10:00:00,441.26666666666665
2010-02-03 11:00:00,271.1
2010-02-03 12:00:00,650.2666666666669
2010-02-03 13:00:00,314.9000000000001
2010-02-03 14:00:00,359.33333333333337
2010-02-03 15:00:00,355.70000000000016
2010-02-03 16:00:00,634.1000000000004
2010-02-03 17:00:00,973.5333333333333
2010-02-03 18:00:00,1332.6
2010-02-03 19:00:00,1428.166666666667
2010-02-03 20:00:00,1642.6
2010-02-03 21:00:00,1721.1999999999996
2010-02-03 22:00:00,936.9
2010-02-03 23:00:00,461.60000000000014
2010-02-04 00:00:00,277.7000000000001
2010-02-04 01:00:00,270.73333333333335
2010-02-04 02:00:00,267.1333333333333
2010-02-04 03:00:00,256.73333333333323
2010-02-04 04:00:00,274.33333333333337
2010-02-04 05:00:00,262.16666666666674
2010-02-04 06:00:00,1165.633333333333
2010-02-04 07:00:00,1267.7
2010-02-04 08:00:00,673.1333333333333
2010-02-04 09:00:00,255.9
2010-02-04 10:00:00,272.3666666666667
2010-02-04 11:00:00,265.33333333333337
2010-02-04 12:00:00,265.2666666666668
2010-02-04 13:00:00,288.06666666666666
2010-02-04 14:00:00,259.03333333333325
2010-02-04 15:00:00,260.96666666666664
2010-02-04 16:00:00,273.7333333333334
2010-02-04 17:00:00,258.23333333333335
2010-02-04 18:00:00,450.7
2010-02-04 19:00:00,1561.6666666666665
2010-02-04 20:00:00,1584.0
2010-02-04 21:00:00,1179.1333333333332
2010-02-04 22:00:00,792.5333333333333
2010-02-04 23:00:00,573.3
2010-02-05 00:00:00,583.5666666666667
2010-02-05 01:00:00,404.79999999999984
2010-02-05 02:00:00,286.2666666666668
2010-02-05 03:00:00,304.1666666666665
2010-02-05 04:00:00,276.99999999999994
2010-02-05 05:00:00,277.3999999999999
2010-02-05 06:00:00,821.7666666666665
2010-02-05 07:00:00,824.9666666666666
2010-02-05 08:00:00,455.00000000000017
2010-02-05 09:00:00,596.3999999999999
2010-02-05 10:00:00,251.96666666666667
2010-02-05 11:00:00,316.66666666666674
2010-02-05 12:00:00,624.6333333333333
2010-02-05 13:00:00,847.2000000000003
2010-02-05 14:00:00,484.2666666666667
2010-02-05 15:00:00,733.2333333333332
2010-02-05 16:00:00,260.6333333333332
2010-02-05 17:00:00,428.6
2010-02-05 18:00:00,699.8666666666667
2010-02-05 19:00:00,1843.1333333333332
2010-02-05 20:00:00,1680.0999999999995
2010-02-05 21:00:00,1424.8333333333335
2010-02-05 22:00:00,781.7
2010-02-05 23:00:00,389.36666666666656
2010-02-06 00:00:00,261.2999999999999
2010-02-06 01:00:00,272.89999999999986
2010-02-06 02:00:00,270.23333333333335
2010-02-06 03:00:00,251.83333333333354
2010-02-06 04:00:00,271.8333333333335
2010-02-06 05:00:00,256.00000000000017
2010-02-06 06:00:00,820.5
2010-02-06 07:00:00,1295.8
2010-02-06 08:00:00,371.86666666666656
2010-02-06 09:00:00,474.06666666666666
2010-02-06 10:00:00,1000.7333333333332
2010-02-06 11:00:00,417.8333333333332
2010-02-06 12:00:00,468.1666666666666
2010-02-06 13:00:00,650.8666666666667
2010-02-06 14:00:00,645.8666666666667
2010-02-06 15:00:00,854.1333333333334
2010-02-06 16:00:00,1127.6999999999996
2010-02-06 17:00:00,1014.8333333333336
2010-02-06 18:00:00,1971.4333333333334
2010-02-06 19:00:00,1823.0
2010-02-06 20:00:00,1290.2333333333333
2010-02-06 21:00:00,1484.3
2010-02-06 22:00:00,1701.1
2010-02-06 23:00:00,1829.9000000000005
2010-02-07 00:00:00,596.6999999999998
2010-02-07 01:00:00,345.43333333333334
2010-02-07 02:00:00,300.96666666666675
2010-02-07 03:00:00,286.6
2010-02-07 04:00:00,279.03333333333353
2010-02-07 05:00:00,286.3333333333333
2010-02-07 06:00:00,273.06666666666683
2010-02-07 07:00:00,275.0666666666668
2010-02-07 08:00:00,727.3999999999999
2010-02-07 09:00:00,844.7999999999997
2010-02-07 10:00:00,651.1333333333331
2010-02-07 11:00:00,288.5666666666665
2010-02-07 12:00:00,265.93333333333334
2010-02-07 13:00:00,294.4333333333332
2010-02-07 14:00:00,359.99999999999994
2010-02-07 15:00:00,368.1333333333334
2010-02-07 16:00:00,594.2
2010-02-07 17:00:00,1158.7333333333333
2010-02-07 18:00:00,1529.833333333333
2010-02-07 19:00:00,1357.6999999999996
2010-02-07 20:00:00,1450.8333333333335
2010-02-07 21:00:00,1279.4666666666665
2010-02-07 22:00:00,836.9
2010-02-07 23:00:00,324.8666666666668
2010-02-08 00:00:00,267.96666666666675
2010-02-08 01:00:00,257.53333333333325
2010-02-08 02:00:00,255.9333333333332
2010-02-08 03:00:00,272.5666666666668
2010-02-08 04:00:00,257.6333333333334
2010-02-08 05:00:00,260.4
2010-02-08 06:00:00,568.6333333333333
2010-02-08 07:00:00,1586.6333333333334
2010-02-08 08:00:00,648.5000000000001
2010-02-08 09:00:00,1336.1666666666667
2010-02-08 10:00:00,1544.8
2010-02-08 11:00:00,1295.4000000000005
2010-02-08 12:00:00,1812.8666666666668
2010-02-08 13:00:00,630.9999999999999
2010-02-08 14:00:00,635.6333333333333
2010-02-08 15:00:00,549.5666666666666
2010-02-08 16:00:00,259.2
2010-02-08 17:00:00,625.0333333333333
2010-02-08 18:00:00,1984.3666666666666
2010-02-08 19:00:00,2011.7
2010-02-08 20:00:00,1596.0999999999995
2010-02-08 21:00:00,1477.333333333333
2010-02-08 22:00:00,1155.633333333333
2010-02-08 23:00:00,390.70000000000016
2010-02-09 00:00:00,365.56666666666666
2010-02-09 01:00:00,310.5333333333333
2010-02-09 02:00:00,290.9
2010-02-09 03:00:00,301.99999999999983
2010-02-09 04:00:00,294.3333333333332
2010-02-09 05:00:00,284.86666666666673
2010-02-09 06:00:00,1082.8666666666666
2010-02-09 07:00:00,1228.7000000000005
2010-02-09 08:00:00,386.10000000000014
2010-02-09 09:00:00,365.9666666666666
2010-02-09 10:00:00,456.1333333333335
2010-02-09 11:00:00,306.73333333333335
2010-02-09 12:00:00,465.03333333333336
2010-02-09 13:00:00,849.7666666666668
2010-02-09 14:00:00,753.6333333333333
2010-02-09 15:00:00,766.8666666666669
2010-02-09 16:00:00,663.8666666666667
2010-02-09 17:00:00,726.8333333333335
2010-02-09 18:00:00,1719.3000000000004
2010-02-09 19:00:00,2369.5999999999995
2010-02-09 20:00:00,1624.1
2010-02-09 21:00:00,1533.1333333333334
2010-02-09 22:00:00,933.7999999999997
2010-02-09 23:00:00,875.2333333333332
2010-02-10 00:00:00,385.3666666666668
2010-02-10 01:00:00,326.49999999999994
2010-02-10 02:00:00,289.8666666666666
2010-02-10 03:00:00,279.26666666666654
2010-02-10 04:00:00,293.2000000000001
2010-02-10 05:00:00,277.6
2010-02-10 06:00:00,836.5999999999998
2010-02-10 07:00:00,1538.833333333333
2010-02-10 08:00:00,728.7333333333332
2010-02-10 09:00:00,257.4333333333334
2010-02-10 10:00:00,300.26666666666665
2010-02-10 11:00:00,518.7666666666668
2010-02-10 12:00:00,438.30000000000007
2010-02-10 13:00:00,300.1333333333334
2010-02-10 14:00:00,273.93333333333334
2010-02-10 15:00:00,507.50000000000006
2010-02-10 16:00:00,829.5333333333334
2010-02-10 17:00:00,920.4666666666664
2010-02-10 18:00:00,1456.3000000000006
2010-02-10 19:00:00,1651.966666666667
2010-02-10 20:00:00,1273.9
2010-02-10 21:00:00,1120.3
2010-02-10 22:00:00,803.8666666666667
2010-02-10 23:00:00,391.39999999999986
2010-02-11 00:00:00,259.36666666666656
2010-02-11 01:00:00,258.8333333333333
2010-02-11 02:00:00,264.79999999999984
2010-02-11 03:00:00,263.16666666666646
2010-02-11 04:00:00,251.6
2010-02-11 05:00:00,255.66666666666663
2010-02-11 06:00:00,516.8
2010-02-11 07:00:00,1048.7333333333333
2010-02-11 08:00:00,750.7666666666668
2010-02-11 09:00:00,281.93333333333334
2010-02-11 10:00:00,249.43333333333337
2010-02-11 11:00:00,247.3
2010-02-11 12:00:00,466.4333333333332
2010-02-11 13:00:00,376.56666666666655
2010-02-11 14:00:00,264.73333333333335
2010-02-11 15:00:00,274.0999999999999
2010-02-11 16:00:00,395.7333333333335
2010-02-11 17:00:00,614.2666666666665
2010-02-11 18:00:00,1397.3666666666668
2010-02-11 19:00:00,1484.9000000000005
2010-02-11 20:00:00,1311.9333333333334
2010-02-11 21:00:00,755.8666666666667
2010-02-11 22:00:00,326.26666666666665
2010-02-11 23:00:00,266.90000000000003
2010-02-12 00:00:00,279.6
2010-02-12 01:00:00,263.1
2010-02-12 02:00:00,269.49999999999983
2010-02-12 03:00:00,267.03333333333336
2010-02-12 04:00:00,269.5666666666666
2010-02-12 05:00:00,254.9
2010-02-12 06:00:00,960.2666666666668
2010-02-12 07:00:00,1346.5999999999995
2010-02-12 08:00:00,325.53333333333336
2010-02-12 09:00:00,493.2
2010-02-12 10:00:00,978.6666666666667
2010-02-12 11:00:00,1047.5333333333335
2010-02-12 12:00:00,499.9333333333333
2010-02-12 13:00:00,268.6666666666667
2010-02-12 14:00:00,298.86666666666645
2010-02-12 15:00:00,279.70000000000005
2010-02-12 16:00:00,273.96666666666675
2010-02-12 17:00:00,255.36666666666653
2010-02-12 18:00:00,673.0999999999998
2010-02-12 19:00:00,1118.133333333333
2010-02-12 20:00:00,1273.6
2010-02-12 21:00:00,1124.6666666666665
2010-02-12 22:00:00,1536.666666666667
2010-02-12 23:00:00,427.8
2010-02-13 00:00:00,277.43333333333334
2010-02-13 01:00:00,290.50000000000006
2010-02-13 02:00:00,245.96666666666653
2010-02-13 03:00:00,251.13333333333298
2010-02-13 04:00:00,276.1999999999998
2010-02-13 05:00:00,258.1666666666667
2010-02-13 06:00:00,289.93333333333334
2010-02-13 07:00:00,860.0000000000003
2010-02-13 08:00:00,950.966666666667
2010-02-13 09:00:00,860.6333333333334
2010-02-13 10:00:00,366.6
2010-02-13 11:00:00,535.8666666666668
2010-02-13 12:00:00,808.1333333333336
2010-02-13 13:00:00,951.8666666666667
2010-02-13 14:00:00,1767.9333333333327
2010-02-13 15:00:00,777.7333333333332
2010-02-13 16:00:00,442.56666666666666
2010-02-13 17:00:00,452.4666666666666
2010-02-13 18:00:00,465.06666666666666
2010-02-13 19:00:00,433.1
2010-02-13 20:00:00,442.66666666666674
2010-02-13 21:00:00,462.1999999999999
2010-02-13 22:00:00,445.8333333333335
2010-02-13 23:00:00,439.6333333333332
2010-02-14 00:00:00,445.6
2010-02-14 01:00:00,465.1333333333334
2010-02-14 02:00:00,445.20000000000016
2010-02-14 03:00:00,435.69999999999993
2010-02-14 04:00:00,442.9666666666664
2010-02-14 05:00:00,456.5333333333333
2010-02-14 06:00:00,440.10000000000025
2010-02-14 07:00:00,441.83333333333326
2010-02-14 08:00:00,445.0
2010-02-14 09:00:00,339.46666666666647
2010-02-14 10:00:00,281.33333333333337
2010-02-14 11:00:00,306.3
2010-02-14 12:00:00,272.4666666666667
2010-02-14 13:00:00,358.3333333333335
2010-02-14 14:00:00,468.89999999999986
2010-02-14 15:00:00,644.0000000000001
2010-02-14 16:00:00,630.2666666666668
2010-02-14 17:00:00,903.5333333333336
2010-02-14 18:00:00,842.9666666666666
2010-02-14 19:00:00,1339.9
2010-02-14 20:00:00,1419.0999999999995
2010-02-14 21:00:00,989.6333333333333
2010-02-14 22:00:00,310.6
2010-02-14 23:00:00,255.7666666666668
2010-02-15 00:00:00,270.23333333333335
2010-02-15 01:00:00,246.69999999999985
2010-02-15 02:00:00,261.5
2010-02-15 03:00:00,271.99999999999994
2010-02-15 04:00:00,258.30000000000007
2010-02-15 05:00:00,253.1666666666668
2010-02-15 06:00:00,617.1999999999998
2010-02-15 07:00:00,1791.333333333333
2010-02-15 08:00:00,307.7666666666665
2010-02-15 09:00:00,249.3
2010-02-15 10:00:00,255.5
2010-02-15 11:00:00,266.8333333333333
2010-02-15 12:00:00,254.2
2010-02-15 13:00:00,261.40000000000003
2010-02-15 14:00:00,279.63333333333327
2010-02-15 15:00:00,262.8
2010-02-15 16:00:00,253.26666666666668
2010-02-15 17:00:00,503.16666666666686
2010-02-15 18:00:00,1067.9000000000003
2010-02-15 19:00:00,1894.1333333333341
2010-02-15 20:00:00,1541.6333333333332
2010-02-15 21:00:00,1706.8000000000004
2010-02-15 22:00:00,1514.1
2010-02-15 23:00:00,498.33333333333337
2010-02-16 00:00:00,333.566666666667
2010-02-16 01:00:00,346.66666666666674
2010-02-16 02:00:00,357.1666666666665
2010-02-16 03:00:00,337.46666666666664
2010-02-16 04:00:00,340.2666666666668
2010-02-16 05:00:00,351.2999999999999
2010-02-16 06:00:00,715.6333333333334
2010-02-16 07:00:00,1356.9666666666667
2010-02-16 08:00:00,764.4333333333333
2010-02-16 09:00:00,279.0666666666666
2010-02-16 10:00:00,390.73333333333335
2010-02-16 11:00:00,471.26666666666665
2010-02-16 12:00:00,274.8
2010-02-16 13:00:00,1032.966666666667
2010-02-16 14:00:00,654.3666666666667
2010-02-16 15:00:00,398.6666666666665
2010-02-16 16:00:00,489.53333333333336
2010-02-16 17:00:00,617.4666666666667
2010-02-16 18:00:00,761.1333333333333
2010-02-16 19:00:00,1443.2999999999995
2010-02-16 20:00:00,1403.7999999999995
2010-02-16 21:00:00,914.1000000000003
2010-02-16 22:00:00,481.56666666666666
2010-02-16 23:00:00,364.3666666666666
2010-02-17 00:00:00,361.8
2010-02-17 01:00:00,342.0666666666668
2010-02-17 02:00:00,338.5000000000003
2010-02-17 03:00:00,344.5666666666668
2010-02-17 04:00:00,368.53333333333353
2010-02-17 05:00:00,354.2666666666668
2010-02-17 06:00:00,541.8333333333333
2010-02-17 07:00:00,904.8333333333333
2010-02-17 08:00:00,569.3666666666667
2010-02-17 09:00:00,752.0999999999997
2010-02-17 10:00:00,426.90000000000015
2010-02-17 11:00:00,280.9333333333332
2010-02-17 12:00:00,438.93333333333334
2010-02-17 13:00:00,421.09999999999985
2010-02-17 14:00:00,761.6666666666667
2010-02-17 15:00:00,304.23333333333335
2010-02-17 16:00:00,547.3999999999999
2010-02-17 17:00:00,1208.8666666666666
2010-02-17 18:00:00,1404.0333333333335
2010-02-17 19:00:00,1510.2000000000005
2010-02-17 20:00:00,1603.0666666666666
2010-02-17 21:00:00,797.7666666666668
2010-02-17 22:00:00,322.4
2010-02-17 23:00:00,306.3000000000002
2010-02-18 00:00:00,255.6
2010-02-18 01:00:00,249.76666666666642
2010-02-18 02:00:00,272.56666666666666
2010-02-18 03:00:00,273.49999999999994
2010-02-18 04:00:00,253.3333333333333
2010-02-18 05:00:00,254.5000000000002
2010-02-18 06:00:00,675.2333333333332
2010-02-18 07:00:00,1228.7999999999995
2010-02-18 08:00:00,732.1333333333333
2010-02-18 09:00:00,263.66666666666674
2010-02-18 10:00:00,274.8666666666666
2010-02-18 11:00:00,268.29999999999995
2010-02-18 12:00:00,260.13333333333327
2010-02-18 13:00:00,435.9333333333333
2010-02-18 14:00:00,574.5666666666667
2010-02-18 15:00:00,406.80000000000007
2010-02-18 16:00:00,295.3
2010-02-18 17:00:00,294.8333333333335
2010-02-18 18:00:00,877.0666666666667
2010-02-18 19:00:00,1896.333333333333
2010-02-18 20:00:00,1383.0666666666666
2010-02-18 21:00:00,881.9333333333333
2010-02-18 22:00:00,505.1666666666665
2010-02-18 23:00:00,305.2000000000001
2010-02-19 00:00:00,268.26666666666654
2010-02-19 01:00:00,257.43333333333345
2010-02-19 02:00:00,269.13333333333355
2010-02-19 03:00:00,278.80000000000007
2010-02-19 04:00:00,258.76666666666665
2010-02-19 05:00:00,257.80000000000007
2010-02-19 06:00:00,579.6000000000001
2010-02-19 07:00:00,1132.7666666666667
2010-02-19 08:00:00,875.5666666666666
2010-02-19 09:00:00,628.3333333333337
2010-02-19 10:00:00,480.8666666666666
2010-02-19 11:00:00,463.2333333333332
2010-02-19 12:00:00,344.03333333333336
2010-02-19 13:00:00,261.76666666666665
2010-02-19 14:00:00,732.4666666666662
2010-02-19 15:00:00,277.06666666666666
2010-02-19 16:00:00,397.5666666666668
2010-02-19 17:00:00,284.80000000000007
2010-02-19 18:00:00,653.1000000000001
2010-02-19 19:00:00,1759.0333333333326
2010-02-19 20:00:00,1246.9999999999998
2010-02-19 21:00:00,1382.0666666666666
2010-02-19 22:00:00,1599.833333333333
2010-02-19 23:00:00,806.2333333333336
2010-02-20 00:00:00,297.23333333333335
2010-02-20 01:00:00,472.43333333333356
2010-02-20 02:00:00,275.7333333333335
2010-02-20 03:00:00,267.10000000000025
2010-02-20 04:00:00,276.7
2010-02-20 05:00:00,255.96666666666678
2010-02-20 06:00:00,296.76666666666665
2010-02-20 07:00:00,1083.4666666666667
2010-02-20 08:00:00,549.9333333333334
2010-02-20 09:00:00,322.46666666666647
2010-02-20 10:00:00,466.60000000000014
2010-02-20 11:00:00,563.4333333333333
2010-02-20 12:00:00,423.23333333333335
2010-02-20 13:00:00,433.06666666666666
2010-02-20 14:00:00,302.96666666666687
2010-02-20 15:00:00,308.4333333333332
2010-02-20 16:00:00,308.3333333333332
2010-02-20 17:00:00,395.16666666666663
2010-02-20 18:00:00,1284.2999999999995
2010-02-20 19:00:00,1343.2999999999995
2010-02-20 20:00:00,1368.7333333333333
2010-02-20 21:00:00,1202.6666666666665
2010-02-20 22:00:00,1310.2666666666662
2010-02-20 23:00:00,653.8333333333331
2010-02-21 00:00:00,275.3666666666666
2010-02-21 01:00:00,308.1
2010-02-21 02:00:00,285.03333333333353
2010-02-21 03:00:00,279.9333333333332
2010-02-21 04:00:00,296.9000000000001
2010-02-21 05:00:00,271.3333333333332
2010-02-21 06:00:00,282.73333333333306
2010-02-21 07:00:00,293.3666666666668
2010-02-21 08:00:00,581.3333333333335
2010-02-21 09:00:00,612.1333333333333
2010-02-21 10:00:00,728.3666666666667
2010-02-21 11:00:00,811.8
2010-02-21 12:00:00,642.2
2010-02-21 13:00:00,439.6
2010-02-21 14:00:00,659.2
2010-02-21 15:00:00,627.5
2010-02-21 16:00:00,640.4333333333329
2010-02-21 17:00:00,513.4
2010-02-21 18:00:00,850.1333333333333
2010-02-21 19:00:00,1017.1
2010-02-21 20:00:00,1429.4999999999998
2010-02-21 21:00:00,1250.8999999999996
2010-02-21 22:00:00,1071.6
2010-02-21 23:00:00,373.93333333333334
2010-02-22 00:00:00,465.79999999999984
2010-02-22 01:00:00,257.56666666666655
2010-02-22 02:00:00,257.83333333333314
2010-02-22 03:00:00,280.26666666666654
2010-02-22 04:00:00,268.7666666666668
2010-02-22 05:00:00,253.4333333333332
2010-02-22 06:00:00,742.0000000000003
2010-02-22 07:00:00,1057.2000000000003
2010-02-22 08:00:00,250.4
2010-02-22 09:00:00,256.6333333333334
2010-02-22 10:00:00,276.3666666666667
2010-02-22 11:00:00,264.4666666666667
2010-02-22 12:00:00,285.4999999999999
2010-02-22 13:00:00,385.9666666666668
2010-02-22 14:00:00,310.6999999999998
2010-02-22 15:00:00,263.6666666666667
2010-02-22 16:00:00,272.1000000000002
2010-02-22 17:00:00,353.8666666666666
2010-02-22 18:00:00,613.5000000000001
2010-02-22 19:00:00,773.6999999999997
2010-02-22 20:00:00,1550.033333333333
2010-02-22 21:00:00,798.833333333333
2010-02-22 22:00:00,342.89999999999986
2010-02-22 23:00:00,266.7666666666666
2010-02-23 00:00:00,258.1333333333331
2010-02-23 01:00:00,275.86666666666645
2010-02-23 02:00:00,279.9333333333332
2010-02-23 03:00:00,264.66666666666674
2010-02-23 04:00:00,257.7
2010-02-23 05:00:00,256.6333333333332
2010-02-23 06:00:00,399.9333333333332
2010-02-23 07:00:00,1296.4333333333334
2010-02-23 08:00:00,519.1666666666666
2010-02-23 09:00:00,527.2333333333332
2010-02-23 10:00:00,378.9333333333332
2010-02-23 11:00:00,370.3666666666665
2010-02-23 12:00:00,287.46666666666664
2010-02-23 13:00:00,271.36666666666656
2010-02-23 14:00:00,263.99999999999994
2010-02-23 15:00:00,269.6666666666667
2010-02-23 16:00:00,260.33333333333337
2010-02-23 17:00:00,271.33333333333337
2010-02-23 18:00:00,649.9000000000002
2010-02-23 19:00:00,1600.7666666666669
2010-02-23 20:00:00,1247.8999999999996
2010-02-23 21:00:00,1123.8666666666663
2010-02-23 22:00:00,914.0666666666667
2010-02-23 23:00:00,302.00000000000006
2010-02-24 00:00:00,282.8
2010-02-24 01:00:00,265.2333333333334
2010-02-24 02:00:00,277.5666666666666
2010-02-24 03:00:00,266.1
2010-02-24 04:00:00,272.73333333333335
2010-02-24 05:00:00,277.13333333333327
2010-02-24 06:00:00,557.9666666666667
2010-02-24 07:00:00,759.3666666666667
2010-02-24 08:00:00,717.2666666666668
2010-02-24 09:00:00,273.59999999999985
2010-02-24 10:00:00,422.56666666666695
2010-02-24 11:00:00,654.7000000000003
2010-02-24 12:00:00,653.5666666666666
2010-02-24 13:00:00,391.9666666666668
2010-02-24 14:00:00,269.76666666666665
2010-02-24 15:00:00,280.8999999999999
2010-02-24 16:00:00,282.0000000000001
2010-02-24 17:00:00,314.1666666666667
2010-02-24 18:00:00,1174.3
2010-02-24 19:00:00,1384.1
2010-02-24 20:00:00,1524.9333333333334
2010-02-24 21:00:00,1134.8000000000004
2010-02-24 22:00:00,658.0666666666666
2010-02-24 23:00:00,552.0333333333335
2010-02-25 00:00:00,610.1000000000001
2010-02-25 01:00:00,327.63333333333344
2010-02-25 02:00:00,271.46666666666675
2010-02-25 03:00:00,256.3999999999999
2010-02-25 04:00:00,255.19999999999985
2010-02-25 05:00:00,255.0666666666666
2010-02-25 06:00:00,601.0666666666666
2010-02-25 07:00:00,1101.8666666666663
2010-02-25 08:00:00,317.3666666666667
2010-02-25 09:00:00,296.50000000000006
2010-02-25 10:00:00,410.3
2010-02-25 11:00:00,590.2000000000003
2010-02-25 12:00:00,529.4000000000002
2010-02-25 13:00:00,350.26666666666665
2010-02-25 14:00:00,390.9333333333333
2010-02-25 15:00:00,303.8333333333335
2010-02-25 16:00:00,924.266666666667
2010-02-25 17:00:00,900.3666666666666
2010-02-25 18:00:00,873.6000000000001
2010-02-25 19:00:00,1402.166666666667
2010-02-25 20:00:00,1375.0
2010-02-25 21:00:00,1245.0333333333333
2010-02-25 22:00:00,1218.5000000000005
2010-02-25 23:00:00,936.1999999999997
2010-02-26 00:00:00,483.80000000000007
2010-02-26 01:00:00,267.8666666666666
2010-02-26 02:00:00,256.06666666666666
2010-02-26 03:00:00,259.63333333333344
2010-02-26 04:00:00,260.99999999999994
2010-02-26 05:00:00,268.0
2010-02-26 06:00:00,501.40000000000015
2010-02-26 07:00:00,815.4333333333334
2010-02-26 08:00:00,705.0666666666666
2010-02-26 09:00:00,699.2666666666668
2010-02-26 10:00:00,770.3666666666667
2010-02-26 11:00:00,769.3333333333336
2010-02-26 12:00:00,454.33333333333326
